92864,273,1,4,101733,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,4,102359,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92865,273,1,1,99353,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,1,100911,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,1,101261,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,1,101887,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,2,98448,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,2,99671,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,2,102035,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,4,99516,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,4,101733,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92865,273,1,4,102359,r,remont,remont,0,2909,1244,Skawina PKP,3418,2493,Grabie,16,
92870,278,1,1,99356,0,0,0,0,1988,135,Bronowice Małe,2103,1018,Krzeszowice,45,
92870,278,1,2,98451,0,0,0,0,1988,135,Bronowice Małe,2103,1018,Krzeszowice,45,
92870,278,1,3,98600,0,0,0,0,1988,135,Bronowice Małe,2103,1018,Krzeszowice,45,
92870,278,1,4,99519,0,0,0,0,1988,135,Bronowice Małe,2103,1018,Krzeszowice,45,
92941,111,0,1,99240,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,18,
92941,111,0,2,98342,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,18,
92941,111,0,2,99565,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,18,
92941,111,0,3,98494,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,18,
92941,111,0,4,99403,R,p. Ruszcze,kurs przez Ruszcze,0,808,458,Pleszów,1767,536,Wolica Most,18,
92942,111,0,1,99240,R,p. Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,18,
92942,111,0,2,98342,R,p. Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,18,
92942,111,0,2,99565,R,p. Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,18,
92942,111,0,3,98494,R,p. Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,18,
92942,111,0,4,99403,R,p. Ruszcze,kurs przez Ruszcze,0,1767,536,Wolica Most,808,458,Pleszów,18,
92949,120,0,1,99248,0,0,0,0,1988,135,Bronowice Małe,29,19,Bronowice Wielkie,8,
92949,120,0,2,98349,0,0,0,0,1988,135,Bronowice Małe,29,19,Bronowice Wielkie,8,
92949,120,0,3,98501,0,0,0,0,1988,135,Bronowice Małe,29,19,Bronowice Wielkie,8,
92949,120,0,4,99411,0,0,0,0,1988,135,Bronowice Małe,29,19,Bronowice Wielkie,8,
92952,127,0,1,99254,0,0,0,0,949,565,Motyla,948,564,Płaszów Szkoła,2,
